,Employee_ID,Gender,Relationship_Status,Education_Level,Travel_Rate,Post_Level,Pay_Scale,Work_Life_balance,Compensation_and_Benefits,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
11,EID_19087,F,Single,5,1,2,5.0,1.0,type4,0.3918491166477459,0.39888275963698083,2.51242632409789,-1.5981124495792507,-0.38645701654122844,-1.628314844024385,1.3603219852335413,0.1882469427489589,0.1417408766361413,-0.08856913220764412,-0.9018825929500744,0.9601031792374067,0.2623291951451612,0.02774083507042217,0.2339879931403989,-0.14420661148254832,0.10872614343120857,-1.3744474202618455
12,EID_4825,M,Married,3,0,2,7.0,1.0,type2,-0.1975063521022541,-0.23661528723801917,-0.10012250402710997,1.5245396042537571,-1.9112067724006034,1.175151952850615,0.06857393835854136,1.1789695989989588,-0.2432688889888587,0.06545308458923088,1.5432773191593006,0.23952212454990676,1.1832276326451612,-0.3226009618045778,-0.1291711865471011,-0.8995777052325483,0.06935846764995857,-0.8607755452618455
13,EID_17644,F,Single,4,1,3,8.0,3.0,type2,0.06958349164774591,0.10029877526198083,0.04514116784789003,-1.142807350091946,0.01396412603689659,-0.04750429714938518,0.26364229773354136,-1.9064796197510412,0.0038014235111413002,-1.824927774785769,1.4785800535343006,0.13100161673740676,0.002563570145161184,0.059723256945422167,0.03586787595289889,0.06697502914245168,-0.044655204225041434,-0.32561929526184547
14,EID_20902,F,Married,3,0,2,9.0,3.0,type2,0.4991278777400042,0.5726095513264555,0.36214537389871493,-1.356272486491096,-0.16280189226696085,-0.2800283169304579,0.47775770038927484,-2.395350272327531,0.47945902136888996,-0.08666274186671019,-0.16994600475630595,-1.6440945056527199,-0.19091277805129264,4.050415856744195,0.3332821006455173,0.291892174613691,-0.06470656672231857,-0.5351840633517957
15,EID_20121,F,Married,3,1,2,6.0,2.0,type2,-0.1823696333522541,-0.17533599036301917,-0.11647992590210997,-1.3645919417667507,0.06959767095877159,-1.323627344024385,0.9501657352335413,0.3679344427489589,-0.2488841233638587,-1.803412882207644,-1.1294216554500744,1.1798297417374068,0.3189698201451612,-0.2535091649295778,-0.09023075685960111,-0.23014411148254832,0.02767145593120857,-1.2494474202618455
16,EID_5504,M,Single,4,0,3,4.0,2.0,type2,-1.8244594771022542,-1.7524844278630192,-1.8457279727771099,2.0223480606746556,1.8445610498650216,0.6229058591006148,-2.0403127803914587,0.4021141302489589,-1.4861888108638588,1.655510457636106,-0.5074123781063244,0.49892153861240673,-1.6060790079798388,-1.3130794774295778,-1.245748334984601,-0.16349372085754832,-0.8201068643812914,0.48102132973815453
17,EID_8049,F,Married,4,1,3,9.0,2.0,type3,0.3741278777400042,0.4007345513264556,0.32308287389871493,-0.112620142741096,-0.22334876726696085,-1.5847158169304578,0.43088270038927484,-0.0516002723275309,3.08883402136889,-0.05248305436671019,-0.035180379756305946,-1.6050320056527199,0.16846222194870736,0.269165856744195,0.20828210064551728,-0.028420325386309033,-0.0061128167223185766,-0.6601840633517957
18,EID_14638,M,Single,3,1,2,5.0,1.0,type3,0.2004428666477459,0.22310150963698083,0.14133257409789005,-0.6416305159855006,-0.08665232904122841,-1.464252344024385,1.1767282352335413,0.016371942748958902,3.0089283766361414,0.01494649279235588,-1.1094021242000744,1.1290484917374068,0.18225107014516118,0.18399083507042216,0.07383174314039889,-0.030925361482548323,-0.048500419068791434,-0.6244474202618455
19,EID_12947,M,Single,3,0,4,5.0,1.0,type2,-1.2351040083522542,-1.1340762247380192,-1.2282963321521099,-0.6389011000919459,1.3303703760368966,1.257183202850615,-0.021513952266458643,1.0778953802489588,-1.1993235764888588,1.533470662714231,1.3662753660343006,0.33412661673740673,1.1275635701451612,-1.1512142430545778,-0.9485071240471011,-0.8509937208575483,-0.7536395792250414,0.5493807047381545
20,EID_20029,F,Married,4,0,4,6.0,3.0,type2,-0.3635219771022541,-0.37748442786301917,-0.34182172277711,-0.9306548690128443,0.2493462061150216,0.22056210910061483,-1.6614065303914587,0.12477038024895891,-0.2166575608638587,0.04222920763610588,-0.26424831560632445,0.24306216361240676,0.011108492020161185,-0.16854822742957784,-0.1539514599846011,2.984943779142452,5.539268135618709,0.9185213297381545
21,EID_23546,F,Married,3,1,2,6.0,1.0,type3,-0.9461846222599958,-0.8180154486735445,-0.9308233761012851,-1.015452173991096,1.1106356077330393,-1.3972158169304578,0.18478895038927484,0.2921497276724691,-1.04397847863111,1.4270091331332897,-0.15529756725630595,-1.4839382556527199,0.27783722194870736,-0.965209143255805,-0.7253116493544827,-0.20029532538630904,-0.6858003167223186,-0.22268406335179575
22,EID_3722,M,Married,1,0,3,7.0,2.0,type2,-1.5573696333522542,-1.4643984903630192,-1.5969486759021099,1.8688064957332493,1.6633476709587716,0.4693414059756148,0.5478219852335413,0.2663719427489589,-1.3113841233638588,1.614555867792356,-1.4902614992000744,1.4747516167374068,-1.6497801798548388,-1.1597591649295778,-1.113668256859601,-0.09342536148254832,-0.8238910440687914,0.18805257973815453
23,EID_23853,F,Married,4,1,3,8.0,1.0,type3,0.2785678666477459,0.31685150963698083,0.12570757409789005,-0.7541793441105006,0.01100392095877159,-0.08143984402438519,1.2001657352335413,-2.249253057251041,3.1808033766361414,0.03447774279235588,-1.2265896242000744,1.1446734917374068,-0.15368642985483882,0.4339908350704222,0.11289424314039889,0.2737621385174517,-0.14225041906879143,0.0005525797381545228
24,EID_16808,F,Single,5,0,3,8.0,2.0,type2,0.3024936478977459,0.29463471276198083,0.41550249597289,-1.3107875441837429,-2.3174567724006034,-1.590473047149385,0.48263643835854136,0.3664695989989589,0.0223561110111413,-0.06150004041076912,1.7698398191593006,-0.002665375450093239,0.3394776326451612,-0.10385096180457783,0.1677038134528989,-0.23551520523254832,0.13967096764995857,-1.2357755452618455
25,EID_3901,F,Married,2,1,3,3.0,1.0,type2,0.4913153777400042,0.5647970513264555,0.40511412389871493,1.103688451008904,-0.20479407976696085,-0.2878408169304579,0.45041395038927484,-2.317225272327531,0.40133402136888996,-0.1589283668667102,-0.16408662975630595,-1.6968288806527199,-0.15966277805129264,0.573853356744195,5.302032100645517,0.21767342461369096,0.03294968327768142,0.6523159366482043
26,EID_4861,F,Single,4,1,3,8.0,4.0,type2,2.382083491647746,0.35982025963698083,0.25754351159789,0.3943344498348119,-0.12107615716622841,-0.15663515652438517,1.2646188602335413,-2.122299932251041,0.3175221266361413,-0.01142069470764412,-1.1238064210750744,1.0699664604874068,-0.09606924235483881,0.3363345850704222,0.1705114306403989,0.19954338851745168,-0.060707450318791434,-0.9213224202618455
27,EID_12981,M,Single,3,0,4,8.0,1.0,type2,0.013431147897745903,-0.01786528723801916,0.11862749597289003,-1.0051234816837429,-2.0987067724006034,1.050151952850615,0.24826143835854136,1.1477195989989588,-0.1495188889888587,0.018578084589230878,1.6546054441593006,0.14577212454990676,1.1793213826451612,-0.2757259618045778,-0.019796186547101104,-0.8839527052325483,0.10451471764995857,-0.9857755452618455
28,EID_7596,F,Married,3,0,2,9.0,2.0,type4,2.132083491647746,0.07075775963698083,0.07785601159789003,0.2223373795223119,-0.05662303216622841,1.038677343475615,1.0927438602335413,0.8152000677489589,0.0753346266361413,0.027641805292355878,-1.1023220460750744,1.1598102104874068,1.0445557576451612,0.00820958507042217,0.010355180640398896,-0.7067066114825483,-0.011879325318791432,-0.6713224202618455
29,EID_14066,F,Married,3,0,4,7.0,3.0,type2,0.0402866166477459,0.03169525963698084,2.16086382409789,-0.5010055159855006,-0.11204295404122841,1.047466405975615,1.0751657352335413,0.9538719427489589,-0.0457591233638587,0.0032277427923558784,-1.0537380617000744,1.1319781792374068,1.0982666951451612,-0.13632166492957784,0.023050493140398896,-0.7848316114825483,0.059898018431208566,-0.9369474202618455
30,EID_18060,M,Single,4,0,1,8.0,3.0,type2,-1.2839321333522542,-1.1909609903630192,-1.3235111759021099,-1.0939620589542507,1.4406914209587716,0.3091851559756148,0.7782907352335413,0.2038719427489589,-1.1707591233638588,1.556938680292356,-1.3623318117000744,1.3595172417374068,-1.6654051798548388,-1.0660091649295778,-0.9691370068596011,-0.05436286148254832,-0.7926410440687914,0.18805257973815453
31,EID_23729,M,Single,3,2,3,5.0,3.0,type2,-0.0008721222599957828,0.01010955132645557,-0.04410462610128506,0.944508763508904,0.05399498273303916,1.1027841830695422,0.14182020038927484,0.745274727672469,2.88570902136889,0.04322007063328981,-0.18264131725630595,-1.4253445056527199,1.0200247219487073,0.08166585674419499,-0.01828039935448272,-0.684670325386309,-0.04908156672231858,-0.41018406335179575
32,EID_5824,F,Single,1,0,1,5.0,2.0,type3,-1.5978969771022542,-1.5102969278630192,-1.5879154727771099,1.2100922012996556,1.6238579248650216,-0.9903753908993852,-1.8528127803914587,0.5114891302489589,-1.4080638108638588,1.583244832636106,-0.35995144060632445,0.36610903861240673,0.3314209920201612,-1.2662044774295778,-1.105123334984601,-0.2963062208575483,-0.7595599893812914,0.16852132973815453
33,EID_2025,F,Married,3,0,5,7.0,4.0,type3,-1.7463344771022542,-1.6665469278630192,-1.7676029727771099,1.3061615372371556,1.7879204248650216,0.5760308591006148,-1.9739065303914587,0.3552391302489589,-1.4393138108638588,1.639885457636106,-0.47713894060632445,0.46571841361240673,-1.6177977579798388,-1.2662044774295778,-1.202779584984601,-0.14786872085754832,-0.8162006143812914,0.6060213297381545
34,EID_20761,F,Single,5,2,3,4.0,4.0,type2,-0.1408657271022541,-0.17045317786301917,2.00583452722289,-1.4254668807315944,-0.00895457513497841,1.150249609100615,-1.4348440303914587,1.0818016302489588,-0.1893138108638587,0.025627645136105878,-0.021084253106324446,0.11903872611240676,1.1419678670201612,-0.2662044774295778,-0.06606083498460111,-0.8588062208575483,0.07735407311870857,-0.7689786702618455
35,EID_9775,F,Single,3,0,2,9.0,1.0,type4,0.004153804147745903,0.003374947136980838,0.008031792847890034,0.40511478430746817,-1.9063544774787284,0.01231015597561482,1.0439157352335413,-1.8351905572510412,0.0040455641361413,0.04204610216735588,-1.1668362062313244,1.1632281792374068,0.003540132645161184,0.02774083507042217,0.006448930640398896,0.05305901351745168,0.003013252806208568,-0.9760099202618455
36,EID_22605,F,Single,3,2,1,5.0,2.0,type3,0.09497411664774591,0.07857025963698083,2.20383257409789,-0.9253829573917506,-0.1452460790412284,1.020122655975615,1.1142282352335413,0.9304344427489589,-0.014509123363858699,-0.006537882207644122,-1.0356716554500744,1.1144000542374068,1.0904541951451612,-0.11288416492957783,0.04648799314039889,-0.7731128614825483,0.061851143431208566,-0.8119474202618455
37,EID_20859,M,Single,3,2,4,8.0,2.0,type3,0.5147528777400042,2.8929220513264555,0.5633172488987149,0.900258275227654,-0.44746986101696085,-1.7175283169304578,0.5617420753892748,0.0538684776724691,0.25680277136888996,-0.1403736793667102,0.11569852649369405,-1.7388210681527199,0.23096222194870736,0.191040856744195,0.3332821006455173,-0.11826407538630904,0.11498093327768143,-2.003934063351796
38,EID_11141,F,Married,3,0,1,10.0,2.0,type2,-0.5104946333522541,-0.5190859903630192,-0.44851117590211,-0.3407882308292506,0.33424610845877156,1.336528905975615,0.6845407352335413,1.1101219427489588,-0.4207591233638587,-1.715522257207644,-1.2798122804500744,1.3438922417374068,1.1470948201451612,-0.3941341649295778,-0.2894495068596011,-0.8629566114825483,-0.02310979406879143,-0.6244474202618455
39,EID_20542,M,Single,3,0,2,6.0,1.0,type2,-0.9774346222599958,-0.8492654486735445,-0.9620733761012851,-0.662974146647346,1.1379793577330393,-1.3815908169304578,0.16135145038927484,0.2921497276724691,-1.05960347863111,1.4328685081332897,-0.16994600475630595,-1.4722195056527199,0.27783722194870736,-0.965209143255805,-0.7409366493544827,-0.20810782538630904,-0.6897065667223186,-0.22268406335179575
40,EID_17527,F,Married,2,2,5,6.0,2.0,type3,-0.9382290083522541,-0.8215762247380192,-0.92751508215211,-1.228561744623196,1.0959953760368966,-1.383441797149385,0.22067354773354136,0.3435203802489589,-1.0430735764888588,1.451439412714231,1.4951816160343006,0.18178286673740676,0.2955323201451612,-1.0105892430545778,-0.7649133740471011,-0.21036872085754832,-0.7087177042250414,0.04938070473815452
41,EID_10767,M,Married,4,2,5,5.0,4.0,type2,0.07007177289774591,0.08735932213698083,2.09567827722289,0.30640567786215567,0.02327198736502159,-0.00990664089938518,-1.3215627803914587,-1.9572608697510412,0.0841236891361413,0.0031667076361058784,-0.12020534685632445,0.06044497611240676,-0.03381338297983882,0.14004552257042216,0.07065791501539889,0.09041252914245168,-0.010536551881291432,-0.14397867026184547
42,EID_14404,M,Married,4,1,1,6.0,4.0,type3,-1.0476040083522542,-0.9387637247380192,-1.0993900821521099,-0.8616794204044459,1.2717766260368966,0.07749570285061481,0.12301729773354136,0.031020380248958902,-1.0118235764888588,1.524681600214231,1.3633456785343006,0.29115786673740673,-0.013061429854838815,-0.9480892430545779,-0.8625696240471011,3.055256279142452,-0.8024677042250414,0.48688070473815453
43,EID_1433,M,Married,3,1,2,4.0,2.0,type2,-0.11791650835225409,-0.11063872473801917,-0.06814008215210997,0.8265530014705541,0.04521412603689659,-1.360004297149385,0.13082979773354136,0.3200828802489589,-0.1915110764888587,-1.816138712285769,1.5098300535343006,0.17006411673740676,0.3150635701451612,-0.19027674305457784,-0.05788212404710111,-0.22599372085754832,0.01589167077495857,-0.38811929526184547
44,EID_15214,F,Married,3,1,4,7.0,2.0,type4,0.5461459916477459,0.5846737752619808,0.49045366784789,-1.118027076654446,-0.32685618646310344,-0.3326605471493852,0.5644235477335413,-0.3674171197510411,0.3866139235111413,-0.12668558728576912,1.5816073972843006,-0.03501400826259324,-0.13415517985483882,0.4112857569454222,5.242899125952899,3.203693779142452,0.031516670774958566,0.8618807047381545
45,EID_1028,F,Single,3,1,5,5.0,1.0,type4,-0.15321587225999578,-0.20082794867354442,-0.04605775110128506,0.014882298665154003,-0.05830970476696084,0.17895605806954215,0.053929575389274835,0.4249622276724691,-0.25882222863111004,-0.012443991866710193,-0.08107881725630595,-1.4351101306527199,-1.5463815280512927,-0.355834143255805,-0.06906164935448272,-0.20029532538630904,0.1374418707776814,-3.097684063351796
46,EID_23163,M,Married,4,0,4,6.0,4.0,type2,0.1457553666477459,0.15278900963698083,0.13352007409789005,-0.7250655745792506,-0.07981639154122841,0.9810601559756148,1.0868844852335413,0.7038719427489589,0.0948658766361413,-0.06903788220764412,-1.1645779054500744,1.0919391167374068,0.9986573201451612,0.14492833507042216,5.046487993140399,-0.6988941114825483,0.056968330931208566,0.6255525797381545
47,EID_10796,F,Married,4,0,3,9.0,2.0,type2,-0.9774346222599958,-0.8258279486735445,-1.048010876101285,-0.329722193522346,1.2727449827330393,0.04028418306954215,0.13010145038927484,-1.9266002723275308,-0.94241597863111,1.4660716331332897,-0.30471162975630595,-1.4272976306527199,-0.03856902805129265,-0.762084143255805,-0.7448428993544827,0.07314217461369096,-0.7795503167223186,0.08981593664820425
48,EID_2413,F,Married,1,1,3,2.0,1.0,type3,-1.1571221222599959,-1.0367654486735445,-1.145667126101285,1.314137669758904,1.2864168577330393,-1.2722158169304578,0.005101450389274837,0.3390247276724691,-1.15335347863111,1.4719310081332897,-0.25588350475630595,-1.3940945056527199,0.28564972194870736,-1.043334143255805,-0.8346866493544827,-0.23154532538630904,-0.7111909417223186,-0.22268406335179575
49,EID_15197,M,Single,4,0,5,4.0,1.0,type2,-0.2009243208522541,-0.22221099036301917,-0.08474164465210997,-0.5666526412296412,-1.9185004735724784,-1.291156640899385,-1.4504690303914587,0.5031883489989589,-0.2566966233638587,0.03514912951110588,-0.014004174981324446,0.11330142142490676,0.3599854451451612,-0.2969661961795778,-0.09047489748460111,-0.2980152052325483,0.10433161218120857,-1.1166349202618455
50,EID_22544,F,Married,3,0,1,5.0,2.0,type3,-0.3133721222599958,-0.3023904486735444,-0.27847962610128507,1.223927708821404,0.23856529523303915,0.21606543306954215,-0.049586049610725165,0.1515247276724691,-0.27054097863111004,-1.7780689918667103,-0.25734834850630595,-1.3862820056527199,-1.6401315280512927,-0.191771643255805,-0.13937414935448272,-0.08701407538630904,-0.015878441722318577,-0.5351840633517957
51,EID_3235,M,Single,3,1,2,6.0,3.0,type2,-0.0008721222599957828,0.017922051326455572,0.07308287389871494,1.116383763508904,-0.09395423601696083,-1.4128408169304578,0.12619520038927484,0.2648059776724691,-0.07913472863111001,-0.09935805436671019,-0.12990694225630595,-1.5444851306527199,0.28174347194870736,-0.039427893255805,0.11648522564551728,-0.23154532538630904,5.652090308277681,0.27731593664820425
52,EID_9981,F,Married,4,0,2,5.0,4.0,type2,0.5305209916477459,2.897173775261981,0.51193804284789,-0.22905002587319592,-0.38300853021310344,-0.3092230471493852,0.6015329227335413,-0.2228858697510411,0.3514576735111413,-0.06613871228576912,1.6900058347843006,-0.012553070762593238,-0.06774892985483881,0.2550357569454222,0.2546178759528989,3.160725029142452,0.011985420774958568,-1.2943692952618455
53,EID_14964,F,Single,4,1,3,7.0,1.0,type3,-0.9852471222599958,-0.8570779486735445,-0.9620733761012851,-0.800608423991096,1.1321199827330393,-1.3776845669304578,0.15744520038927484,0.3077747276724691,-1.07522847863111,1.4338450706332897,-0.16213350475630595,-1.4702663806527199,0.28564972194870736,-0.996459143255805,-0.7448428993544827,-0.21592032538630904,-0.6838471917223186,-0.41018406335179575
54,EID_1297,M,Married,4,0,2,5.0,3.0,type3,-1.1258721222599959,-0.9977029486735445,-1.126135876101285,1.285023900227654,1.2786043577330393,-1.2917470669304578,0.02463270038927484,0.2921497276724691,-1.12210347863111,1.4670481956332897,-0.25783662975630595,-1.4038601306527199,0.27393097194870736,-0.996459143255805,-0.8151553993544827,-0.20810782538630904,-0.7170503167223186,0.027315936648204253
55,EID_24847,F,Married,3,1,4,5.0,2.0,type3,-0.2321743208522541,-0.26908599036301917,-0.12380414465210997,-0.12817607872964124,-1.8872504735724784,-1.267719140899385,-1.4817190303914587,0.5031883489989589,-0.2723216233638587,0.04296162951110588,-0.033535424981324446,0.13283267142490676,0.3638916951451612,-0.3125911961795778,-0.10609989748460111,-0.2980152052325483,0.10042536218120857,-1.1166349202618455
56,EID_1395,M,Married,3,1,3,4.0,1.0,type2,-0.3864711958522541,-0.43412505286301917,-0.29665570715211,1.421960487432468,-1.7442451024787284,1.293560155975615,0.7626657352335413,1.1804344427489588,-0.3240794358638587,0.10942891466735588,-1.1932033937313244,1.3116656792374068,1.1676026326451612,-0.3785091649295778,-0.2279260693596011,-0.8922534864825483,0.045982002806208566,-0.9760099202618455
57,EID_15391,M,Married,4,0,3,6.0,2.0,type2,-0.2853969771022541,-0.29154692786301917,-0.20900922277710995,-0.7255767440128443,0.11067433111502159,-1.224750390899385,-1.5910940303914587,0.4060203802489589,-0.2479075608638587,-0.022223917363894122,-0.15780300310632445,0.14931216361240676,0.3157959920201612,-0.21542322742957784,-0.06801395998460111,-0.2728687208575483,5.621299385618709,0.6685213297381545
58,EID_5986,F,Married,1,2,1,6.0,1.0,type3,-1.2663540083522542,-1.1653262247380192,-1.2947025821521099,0.9601589585018041,1.4163078760368966,0.2923394528506148,-0.06057645226645864,0.2185203802489589,-1.1680735764888588,1.549095662714231,1.2881503660343006,0.36147036673740673,-1.6458739298548388,-1.0730892430545778,-0.9602258740471011,-0.08536872085754832,-0.7907489542250414,0.5493807047381545
59,EID_5679,F,Single,4,0,3,7.0,4.0,type0,-1.3993096222599959,-1.3023904486735445,-1.376135876101285,0.828969212727654,1.4504793577330393,1.3371591830695422,-0.17849229961072516,1.1202747276724692,-1.30960347863111,1.5383372581332897,-0.33596162975630595,-1.2710476306527199,1.1333059719487073,-1.199584143255805,-0.9948428993544827,-0.879982825386309,-0.7326753167223186,-0.09768406335179575
60,EID_3451,F,Married,1,0,3,6.0,2.0,type2,0.1594272416477459,0.15108002526198083,2.27170366784789,0.8249050522518041,-0.1959968114631034,0.9759332028506148,0.31051729773354136,0.9138328802489589,0.0272389235111413,-0.022193399785769122,1.6255527097843006,0.09682192923740676,1.0982666951451612,-0.07308924305457783,0.08274287595289889,-0.7845874708575483,0.061790108274958566,-0.32561929526184547
61,EID_14177,M,Married,2,2,1,5.0,1.0,type4,-0.0368618208522541,-0.06278716223801917,0.03903765222289003,-0.5274127578067896,-0.09815745599435341,1.106060155975615,0.16915987585854136,1.0461570989989588,-0.1207102952388587,-0.0020517982232691216,1.5531650144718006,0.20326724173740676,1.1431885701451612,-0.19857752430457784,-0.04128056154710111,-0.8326831739825483,0.08840143639995857,-0.9232755452618455
62,EID_5301,F,Married,1,1,5,5.0,1.0,type2,-0.6213344771022541,-0.6352969278630192,-0.56447797277711,1.4369598770809056,0.43635792486502156,-1.060687890899385,-1.8020315303914587,0.4724266302489589,-0.4861888108638587,-1.720466104863894,-0.26668972185632445,0.28603091361240673,0.3431397420201612,-0.3990169774295778,-0.3121545849846011,-0.2963062208575483,-0.013466239381291432,-0.39397867026184547
63,EID_25100,F,Single,4,1,2,4.0,3.0,type4,-0.0319790083522541,-0.009076224738019162,0.025609917847890035,-0.19255100243569592,-0.03193431146310341,-1.414691797149385,0.20895479773354136,0.2966453802489589,-0.1446360764888587,-1.836646524785769,1.5537753660343006,0.12904849173740676,0.3111573201451612,-0.15902674305457784,-0.007100874047101104,-0.21818122085754832,0.02761042077495857,-0.45061929526184547
64,EID_9288,M,Married,4,0,3,4.0,2.0,type2,-0.17274712225999578,-0.15395294867354442,-0.11441712610128506,1.465443822102654,0.09403404523303917,-1.3464345669304578,0.059788950389274835,0.2843372276724691,-0.22366597863111,-1.8327564918667103,-0.15969209850630595,-1.4800320056527199,0.29736847194870736,-0.168334143255805,-0.041717899354482724,-0.22373282538630904,0.03490280827768142,-0.7226840633517957
65,EID_20266,M,Married,5,1,2,5.0,1.0,type3,-0.3259243208522541,-0.36283599036301917,-0.24880414465210995,-0.7518333052921412,-1.7739692235724784,0.2635308591006148,-1.5598440303914587,0.3469383489989589,-0.2723216233638587,0.08788350451110588,-0.11751979998132445,0.20314517142490676,-1.5853270548548388,-0.2969661961795778,-0.1764123974846011,-0.14957770523254832,0.049644112181208566,-0.7416349202618455
66,EID_22041,M,Married,5,1,4,5.0,3.0,type2,0.014895991647745903,0.014361275261980838,0.04123491784789003,-0.3923801039981959,-0.05390696771310341,0.08140195285061481,0.16207979773354136,0.09742663024895891,-0.0157298264888587,-0.04660746228576912,1.4639316160343006,0.16029849173740676,-1.6654051798548388,-0.02230799305457783,0.05344600095289889,-0.05411872085754832,5.580344795774959,1.1743807047381545
67,EID_6447,F,Single,5,0,3,3.0,3.0,type3,0.2180209916477459,0.23311127526198083,0.13498491784789005,0.04432643897055408,-0.05830149896310341,0.0032769528506148204,0.33395479773354136,-0.1721046197510411,3.0741139235111414,0.03347066271423088,1.4863925535343006,0.16615786673740676,-1.7630614298548388,0.23941075694542216,0.06321162595289889,0.11775627914245168,-0.09543645422504143,0.23688070473815453
68,EID_6029,F,Married,3,0,2,8.0,1.0,type3,-0.4665493208522541,-0.5034609903630192,-0.38942914465211,0.7706276322078588,-1.6587348485724784,0.3494683591006148,-1.6770315303914587,0.3781883489989589,-0.3504466233638587,0.11815694201110588,-0.18294948748132445,0.26564517142490673,-1.5736083048548388,-0.3594661961795778,-0.2545373974846011,-0.17301520523254832,0.034019112181208566,-0.7416349202618455
