,Employee_ID,Gender,Relationship_Status,Hometown,Unit,Decision_skill_possess,Compensation_and_Benefits,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24
10,EID_9153,F,Single,Lebanon,Purchasing,Behavioral,type3,2.439715745816384,1.7370969223480683,-1.1993250056851845,-0.4310111153693045,1.63647716604058,-0.6640354892712538,1.287157510418027,-0.15091689001927158,0.0675574915032824,-1.7419793118929456,1.6031994257342768,1.5165022363784777,-0.2916717006472488,-0.11228907002920477,-1.829158486305213,0.48855995082919623,1.2127251311939116,-0.4816013475756976,0.8796090556749538,0.17384267173967816,-0.26538300778065566,-0.8349443830991383,0.09186153062345352,-0.39719960622033423
11,EID_19087,F,Single,Springfield,Operarions,Analytical,type4,-1.8669479115789946,0.0665135577008575,-1.3437815001585593,-0.7431229536885926,-2.158742960126376,-0.7420279042239782,0.683824348957183,0.007933640187643554,0.9029109121789038,-0.3996457063639822,-0.5082409466913975,2.516345990911756,1.9398727301497398,0.11531097528008509,-0.6818955904751468,0.7778705431343094,4.323031943760973,1.2013177575565026,-0.7341284263996216,-0.14669616305073344,-0.482915722245284,1.008160104090561,-1.602618534435811,-0.44656465141945095
12,EID_4825,M,Married,Lebanon,Sales,Conceptual,type2,2.0683084692208937,-0.34915961081446584,1.9320671974781443,1.435221055845925,-1.73704084025394,-0.8779421886153429,-0.10416921672190423,0.00784756176080977,-0.7069660609433549,-0.7730867560736852,-0.711403853190957,-0.9280139815867107,-2.178273157073251,1.0118683898344367,0.07582905863228968,0.2361206914852698,0.4413387809589051,0.12450199890075357,-0.7330951281442628,-0.01426332432036409,-0.5379833398755134,0.49480037924095693,-0.7277622435862959,0.12213565704256904
13,EID_17644,F,Single,Washington,Logistics,Conceptual,type2,-1.0661573823819426,-1.571964485857834,-0.7252630417476026,-1.8690550702261965,1.223253601703127,-1.3343236932736597,0.1687701763075002,1.7196456327448801,-0.5662108920912925,1.3881913971422617,0.1208059755258788,0.15746686001034252,-0.10500684316136942,-0.26050942055473614,0.004077534709087858,-0.17927078057899956,-0.683094249594151,-0.45654610523028594,-0.07192986556982003,-0.05104143022202279,0.5580544156950688,-0.201095319834027,0.5880740234664297,-0.6931518563577884
14,EID_20902,F,Married,Washington,Human Resource Management,Directive,type2,-2.073689722498,-1.179377173852683,1.501995547988939,1.2627525846693821,1.096974410578116,-1.2969042993138262,0.29587655502510013,0.033518864627548675,-0.9446254608918209,-0.411318223913348,-1.2824679363911982,-0.5512641015370542,-0.19683550872194547,-0.8186391081681955,1.900179752980393,-0.7107974463341833,0.7061467750048765,-0.5105961839595161,2.1760140554957283,0.6808463807663329,-0.5661804109385408,0.32731262663012506,1.796166199657204,-0.3990933362135111
15,EID_20121,F,Married,Springfield,Logistics,Analytical,type2,-1.7172891902766398,-1.6891169734356777,-1.3671346154070372,1.2203585622872652,0.25968295265925545,1.7422864752656473,0.5564182704405218,0.3003803472361758,-1.601469339847552,-1.2308438945602957,1.0407375223236175,0.11814951459868668,0.2998663963593319,0.3910811178056797,-0.19202391755140708,-0.7959348984682059,-0.13889671670807185,-0.2458071080952485,-0.22565252246932588,-0.008296755169599697,-0.36429345150587555,0.15323633546647397,-0.4515437515829459,0.6176367366130098
16,EID_5504,M,Single,Franklin,IT,Behavioral,type2,2.577247847268861,-0.04527383180809024,2.1301508282606805,-1.196732784256848,0.10543407566590589,2.2061365229535177,0.4826039744600048,0.2944536072526816,-0.8491831434743715,0.30210900410523456,-1.4617963924983781,-2.0818073896310265,0.7409704814609034,-0.2111687030082961,-1.2873876249497238,-0.059193377149486956,-0.16092017203374054,-0.3744521178834847,0.03932618486486447,-0.05939152257977684,0.059586027728447136,0.11266425611560535,0.3130502801962005,0.32583283316433115
17,EID_8049,F,Married,Springfield,Accounting and Finance,Directive,type3,-0.3903348940000221,1.6088721333601905,-1.5595247587741374,-1.6662677384121831,-0.015384128041676519,1.6681236096432768,0.08716425078838615,0.3874117306379385,-1.074212967506851,-0.1614901070132626,-0.9774497616859066,-0.675724618348667,-0.19972422884439503,-1.0164340036239319,1.8883477879280817,-0.929844123506587,0.41601614981798085,-0.3876626376837972,2.289247580645831,0.860980973797185,-1.1402276770062088,0.23018800151828134,0.6816950942924511,-0.11438966441289673
18,EID_14638,M,Single,Springfield,Accounting and Finance,Analytical,type3,-0.7348783490755908,1.2463381441882326,-1.6679530254750194,1.3295972835053487,-1.7668463764140114,-0.6678533918523153,-0.9187230179878016,-0.4427777121271545,-0.3042117250685874,0.031029695472441228,-1.2114399588164477,1.6293949955480804,0.033707305365995546,-0.8502088605698153,-0.610164839775743,-0.571165511152908,-0.13086666984734152,-0.030674205991457704,-0.3269523952483888,-0.0662929612168532,-0.22307297048121755,0.19668163254942017,-0.4345216607340991,0.38335100690311325
19,EID_12947,M,Single,Lebanon,IT,Conceptual,type2,-0.9445387069239246,-0.9551998037119908,1.8139239565107808,1.6477171071221477,-1.7718631696327232,-0.4553101374535429,-0.2805857390018764,-0.251543855615766,-0.2672498373571528,-0.09017689806290488,-1.7553247343469829,1.5210293127352164,0.4121760404837292,0.1447869448320819,-0.342486154380322,0.18544162857934762,-0.3952550670369707,-0.16746430818863622,-0.5341006984079856,0.3297395645053129,0.34435680914836,-1.1639804513918712,-0.10993671852822956,-0.8686441329874574
20,EID_20029,F,Married,Clinton,Quality,Behavioral,type2,-1.6270716866962787,-0.9949927333030056,1.8734836578902745,-1.377875770947549,1.4177161278480057,-0.6091452576191136,1.2985876308589945,-0.6397270691861151,-2.012522090645595,-0.5506741633304711,0.5627762960398245,0.5539446127687561,-0.08356533615743834,0.2989213240545981,-0.46040672749659806,-0.5039296034691436,-0.5402782694251878,-0.20768763266056905,-0.03033237708666774,-0.1979942993594052,0.16374330296837458,-0.01303432637245562,0.39052333401139006,0.06703583858782214
21,EID_23546,F,Married,Springfield,IT,Directive,type3,-1.4006177370081212,1.217769023163429,-1.8511603752079147,1.2812275207062145,-1.3376577664294258,-0.793727442858625,0.46679292628301466,-0.6298016242789636,-1.407083990099883,-1.0571425169277033,1.3104046114746346,0.20342629437672283,-0.028952658334002443,-0.24600069218629153,-0.6887873244774426,-0.5773779061886256,-0.5781460478055016,-0.12523272573531444,-0.16776676980892968,0.043366160695982266,0.10820268971318726,-0.04848062328357549,0.22296682051969113,0.19346418619135877
22,EID_3722,M,Married,Franklin,IT,Analytical,type2,2.683904364358195,-0.053461576210426846,1.9557944521403772,-0.30361809853822125,0.027358784819275964,1.5338143632599,-0.3639366995406789,0.7139422796139934,1.0325457709895554,-1.8302861672833939,-1.0171888907257278,-0.9325898355229776,-1.5871414756267979,2.860963675522772,0.7489472066464173,-1.469435018934646,0.13143708518690383,0.31074812243228855,-0.6198707293634735,-0.11710321037983885,0.17145430669519632,1.0220053501889752,-0.6671252173335567,0.6152892908339906
23,EID_23853,F,Married,Washington,Accounting and Finance,Analytical,type3,-1.0519569799154975,1.4647260933591135,-1.327163401405999,-1.6736861688780518,-1.4597749674544698,-1.1385293474689253,0.23576792928544432,1.4581181729102448,-0.23657112939583333,1.1088043396827256,0.43890157423551784,-0.05121284781043146,-0.14317107186375325,-0.5520989628125867,-0.24653134567728385,-0.4573538915926752,-0.8945470471979238,-0.21144863998198232,-0.13542687453101337,0.0624737508107344,-0.036053605100290397,-0.3385264856068599,-0.4886843258669246,-0.3320959947595604
24,EID_16808,F,Single,Springfield,Sales,Conceptual,type2,-1.3702857438451286,-0.8574439708389411,1.7876055864408116,-0.24498563133356663,-0.005960042779285418,1.3709569178715006,1.1404054659368776,3.279553869373444,1.3923319105444079,-0.5396086772086871,0.5918188134243697,0.5706434174480496,-0.19444978981064004,-0.025601428293510354,-0.9971621962621952,0.21730898269538743,1.295508340711698,-0.8698059962316829,0.6881379055173859,-0.07294514032328998,-0.23966914079087778,-0.23727905387740336,-0.05555283379271072,-0.26104175922665185
25,EID_3901,F,Married,Washington,Marketing,Directive,type2,0.05923249527788051,-1.66997594507712,-0.4418730195562118,-0.6077474097884134,-0.931324825447407,-0.4755306268668136,-0.1638762001611392,-0.20941625214348572,1.6148486258005754,-1.9066276181924062,0.0834097147941684,-0.3154701821735664,0.20457103694540998,-1.5597135442168477,0.8484162279159622,2.5582443443203546,-1.995017081232019,2.3457648502960935,-0.7103593137887309,4.028259952233265,1.5934166227404447,-2.291353330355338,-0.774546607769119,-1.0612671329012233
26,EID_4861,F,Single,Washington,R&D,Analytical,type2,1.154992219321288,-1.0549610152816151,-0.579392807660159,-1.3070674676542577,-0.008442204331555387,0.28848488815207585,1.5175087332549588,0.5105834830532302,0.7166887617280069,2.7471408931422086,0.7666049452761446,0.046718781626722355,-0.5157284623052788,-0.2544631534948786,0.5167256685055577,-0.3221051356452153,-0.8463573819409064,-0.42240275730979215,-0.35394483920732434,-0.01892035697423617,-0.4134071492851291,0.28125464787016835,-0.6751152809228506,-0.10914012952730444
27,EID_12981,M,Single,Lebanon,Sales,Conceptual,type2,-1.4101721376074512,-0.9128386443981169,1.7762384903198702,1.4803868118427765,-1.4879123055479822,-1.2516596414550938,0.5063094382504998,1.9269669226539123,-0.0010099211138725004,0.5464125845062883,0.02732127740949886,-0.3189864268628251,0.23680027838569626,0.26410575175076234,0.06203156711758143,0.2003978239024343,-0.8559593291341879,-0.40374623223047523,-0.39117179788077644,0.37682511762868554,0.6746525762642139,-1.2257261955600776,0.26019151935063345,-1.292109680715288
28,EID_7596,F,Married,Lebanon,R&D,Analytical,type4,-0.252339917119753,1.1906940955893737,1.0576354234533203,1.3116975040592087,-0.36625767000307374,1.231575907068172,1.0224119057254972,0.768963826293323,-1.5482629424292547,-0.20381793209715704,-1.218114961366909,-1.019942718400745,1.9579449177021533,0.10074664177160846,3.2355018259334467,-0.00802858172264491,3.3084397919960042,1.1845154678433583,0.959279076251339,0.8067030345672275,-0.3488264151782773,1.6039052198295134,0.5435456157780532,-0.9104932563970063
29,EID_14066,F,Married,Lebanon,Operarions,Analytical,type2,-0.7205780016301928,-1.0744550509036503,1.7043895524359838,1.2320205269944229,1.333241407179048,-1.2187525009676075,-0.27591468729622487,0.08499076807918501,-0.7615415856114158,-0.675144080596099,-1.010391229751079,-0.5182911091206789,-2.281404582781111,1.2284799513061575,0.14579371361650403,0.23617586616329947,0.688830548820693,-0.022238283897807916,-0.7088601615411426,-0.10732246835490968,-0.495927710143227,0.49914519145679886,-0.6434739856260322,-0.0921685332556086
30,EID_18060,M,Single,Franklin,IT,Analytical,type2,-1.3169230759008521,-0.8972876329826617,2.009683987329481,-1.4973997873420295,1.2296968949324176,-1.2895654070483384,0.6894219538093662,1.7317966111942626,-0.6853188622946351,1.1827399301555983,-0.14871960150491406,0.1269490799832266,-0.24195174915331075,-0.2915419685955611,0.010936124837235167,-0.5816657097050488,-0.513947142980526,-0.34083408953736793,-0.01845465180940663,-0.34192581554391055,0.13173475482480163,0.4026292471167185,0.15673717078609295,0.021738635169000035
31,EID_23729,M,Single,Lebanon,Accounting and Finance,Directive,type2,1.8885532216900554,-0.8874578285141134,1.1914703290409674,1.3125401164570325,0.9910456617896515,-0.4495068315181466,-3.0554208579061855,-0.7706347325947459,-0.6070956913558859,0.9413671051504388,-0.06340647256416726,1.7230925579979954,0.5139856136825451,-0.3569463711398464,-0.11024683855544969,0.006330826522545182,0.3880392428567063,-0.36205278415523556,-0.05459740616539352,0.038120524330509414,0.041097996110999735,-0.24633144524594724,0.530067903778436,-0.32960110761157907
32,EID_5824,F,Single,Springfield,IT,Behavioral,type3,1.4477805281740008,2.5404379905312156,1.2963787345186544,0.03618463474128188,0.05725096503395405,1.8852538551093014,-0.5817077256253654,0.25415515432023683,1.3118190831464775,-1.1986145842691869,-1.8558051968015858,1.5913915426654552,0.5910611563660105,1.1245695134499367,0.11964907296454767,-2.4148083064561536,-0.37265161707877903,0.3162479584526204,-0.16976635707617505,-0.26539855774237825,0.13577036954651203,0.8632280141418663,-0.8970340414951354,1.2468668763098372
33,EID_2025,F,Married,Franklin,IT,Behavioral,type3,1.5673564721845816,2.2916893274469676,1.1385939876536986,1.9206968138747955,0.0412450177093889,0.37166526381864123,0.6425803889484102,-0.9330365805735921,0.4498288393388159,0.8308699849958625,-0.42250887059323516,-0.7219228007294958,-3.040247414952192,0.8979645935305522,0.4655087247174284,0.9074560191225504,-0.08885123758705543,-0.27413367785060094,-0.8669632994861657,0.14950490289368623,0.22884471340300797,0.59529710649928,0.43896777239836904,-0.8727228070827098
34,EID_20761,F,Single,Lebanon,Operarions,Behavioral,type2,-1.814164502290797,-1.3797455051491332,0.9890773203571974,-0.2497056555232053,0.33367669088280977,0.9798257240818883,-0.5358552393751499,-1.6137393216594556,2.954717314937652,1.19875500054301,1.738951212745417,-0.8814014378855712,0.42624365036418294,-0.19345350482168983,-2.1432876261171883,0.7550667649271862,1.9554063340329495,-1.151064181332086,0.5819503167354861,0.12832223246473792,-1.3441926056409055,-0.6023793012726372,-0.5079664302103861,-0.24460415780213657
35,EID_9775,F,Single,Washington,Sales,Analytical,type4,-0.4835985055467357,1.156163052532648,1.2243420326077257,1.2391160304483502,-1.9591410404112,-1.2768715063179985,1.263073610950314,-0.2587925731655586,-1.2845275214585212,-0.13053952479347342,-0.929229900057609,-0.8863809841452113,1.9582670797068376,-0.14997561192025427,2.925151620602577,-0.2938871390747348,3.299832622214543,1.4603183421584718,0.8804187844145712,0.7350238132883451,-1.0056682294741532,1.5274119594016335,-0.3701248554731158,-0.5133296561223605
36,EID_22605,F,Single,Lebanon,Operarions,Analytical,type3,-1.465528869224965,1.513029903258051,0.13565909224007078,1.4409392742046268,0.07294035058562348,2.1180754706966423,-3.2126377841090132,-0.09519002778817114,-0.32092227003848195,0.4273670816124205,0.00048514043381659875,1.504901058364946,0.5179709613007033,-0.2520324424470838,-0.08207971136527899,-0.3891062678902768,0.3933200687409618,-0.36543295178871726,-0.15562462263740268,0.12399611169515123,-0.5496027242454422,-0.24684946095427604,-0.602949818774959,0.013510253187565265
37,EID_20859,M,Single,Springfield,Purchasing,Directive,type3,1.1563522612116122,2.1108508782876654,0.4537338452318492,1.3866715140506447,0.48424286485619217,1.4670941388928298,-2.225382401548181,1.9697223210110726,-0.05943739023124273,1.070846017242202,1.7151396821153002,-0.2991737441140387,0.5094518422850826,0.048473576591400946,0.4012055411557146,-0.26825133692965347,-0.05189335212438535,-0.41737101898055845,-0.01695560841605046,0.3639647774138641,-0.6159142818030486,-0.753253120193829,-1.0452846332477266,-0.42529414660809883
38,EID_11141,F,Married,Lebanon,Logistics,Analytical,type2,-0.7222201542910712,-0.9778155762889909,1.5575690785568579,1.7017692208887056,0.31138502090073333,2.2123268366621933,0.28336105750188034,0.912683013110657,-0.15110824093125577,-0.0885552983707096,-0.5903568906225586,-0.6064583718752277,-0.6388375174483578,-0.07370806937407512,0.46225640934816387,-0.7738417323396621,1.0976054524980867,2.172690193229097,-0.8033024367549937,-1.0554598933354025,1.3649419078660527,-3.6251888487473583,3.6501204775292866,-1.0680957171743863
39,EID_20542,M,Single,Springfield,IT,Directive,type2,-1.0563080450727724,-0.8562917161093014,1.6420866770194777,1.5919207002905,-1.3945466380884002,-0.6226509532322505,1.1954156364932889,-0.5457146446749835,-1.4798841456434513,-1.2256650333482189,0.9116261149737523,0.12046586813329728,0.22956581027821257,0.36429056935809456,-0.4553979726154257,-0.5627790488822141,-0.46170742062953507,-0.07342693138858691,-0.27646521348911524,0.039310964180658554,-0.19298094685627912,-0.3228717018978587,-0.31158812008922515,0.2620293691708587
40,EID_17527,F,Married,Springfield,IT,Conceptual,type3,-0.6816254917428703,1.7350347708533114,0.346288748172317,-0.3628646303580454,0.6376946767014909,2.1493231945383853,-1.9004264394649748,-0.4767158623095085,-0.18436358634183836,-2.2101341811382236,2.85617884566045,-0.03648837947004296,0.8013753614079308,-1.4242821729834014,0.8662151118383103,0.6532952697920741,-0.7579986606439839,-0.6901792105839888,-1.1593502365831145,-0.024652380205690032,0.11940256364914208,0.1938623991178235,0.838805880861211,-0.4498706328224537
41,EID_10767,M,Married,Washington,Operarions,Behavioral,type2,0.13817289145822373,-0.9478961873175652,1.278823103904932,-1.104622077436453,-0.3081482687382372,1.3312635364053331,-1.5786303782468782,-2.1197833210276174,0.554463953684067,2.7196764715362463,0.4868860427550495,1.7470291489109087,-0.03319354911128633,-0.22239213292012516,0.28155062815997256,0.004272157373730486,-0.17213143043812637,-0.5240262391514133,-0.3321092704765972,0.0485666050712658,-0.49996426580340636,-0.07712056604369683,-0.19478254869776887,-0.35476835887436775
42,EID_14404,M,Married,Clinton,IT,Conceptual,type3,-1.2124985690985757,1.3040273066003614,-1.5613241548939518,-1.1600414010154307,0.34316216790169096,0.8374025359259253,1.8602618424303698,-1.8824093689352774,-0.5006685343841434,0.9629394157735938,1.5031283236134632,0.5464345331905579,-0.6380927325881572,0.05309484157991512,-0.1613642480834689,-0.19803330938276165,-1.052234818267979,-0.359868103943115,-0.3164733352069303,0.1294733437052518,-0.04379352138496972,-0.10887480194389058,0.0024271438705790603,-0.3395317956633541
43,EID_1433,M,Married,Springfield,Logistics,Conceptual,type2,1.4371827248588775,-1.1336696900514078,-1.038057245593203,1.2149720520241825,0.25446977903269785,1.7955062600735663,-0.29687585594632043,0.43201141993737874,-0.3808292976071099,-0.05407738131212994,-1.049153152178863,-2.101690929403049,0.9745455005762605,-0.20196101641538544,-1.2451472306199418,-0.06783362023108212,0.16863281032858113,-0.42971260036405273,-0.13907486358602528,0.12693008316083124,-0.10377044972951942,-0.07236077151100384,0.021355893059596898,0.2904759753853849
44,EID_15214,F,Married,Clinton,Marketing,Conceptual,type4,-1.3610432060300046,0.1469285851185539,-1.7907323045908583,0.7846380632908332,-0.21904826976356864,1.0946867598794596,-0.13784052054105012,0.7850598522456543,-1.2668425103959207,-0.345582998861932,-0.5145380144407244,-0.9277924413760223,-0.18786676185028597,1.791758243476489,1.3850326670907853,0.5871783814808711,3.4523560056463745,1.583098965415793,-1.9383325178714972,-0.15733827480633278,-0.41058050588706163,2.322298327725497,-1.8131267366143238,-0.1993494009464076
45,EID_1028,F,Single,Franklin,Production,Directive,type4,-0.037621437807138454,0.3747410570991448,-1.447538297658169,1.0992473985965965,-2.2243475638178976,-0.8484362138179429,-0.1914114139216646,-0.3105173341950236,-0.9638478469360207,0.6709259334247817,-1.2539123521728714,1.4283040381673502,2.2089609988472936,0.23379654595405996,0.6579689550618265,0.7053912290607087,2.336009864070265,1.4610677605013904,-1.5907932010013806,0.08123601378165352,0.9443630400493181,0.9945007357180833,-0.20276424450314082,-1.1159271076436117
46,EID_23163,M,Married,Lebanon,Marketing,Analytical,type2,-1.5228277649216597,-0.8785489079495719,1.791739064157885,-0.8653040430095231,0.08856296443642896,0.9682849021112017,2.3979414672676147,-1.6364259054166712,-0.6788521872322835,0.8860504171421671,1.1223818102101164,0.35972082004770434,-0.5284311449871313,0.47971954231168357,0.027911655123986807,0.05460471426662771,-1.1180488266953066,-0.5046522280762954,-0.3694992400811892,0.0725025876634318,0.4765217600249813,-0.18861614708004168,0.818050654774632,-0.6505684966738446
47,EID_10796,F,Married,Washington,IT,Directive,type2,-0.7871191428287344,-0.5904273489116186,1.787397495125836,-1.3747791927634925,-0.26642862612023366,1.7968461790827137,0.6224623675895686,0.6350220535095091,-1.2462853015521869,-0.24013766198482298,-1.3614129800684407,-0.8606168513192214,-0.08788539107539868,-0.5818344756321278,2.077575904799332,-0.6716862774851903,0.345308582844646,-0.5353885660755103,2.230916881960097,0.80931541674848,-0.6128154468242367,0.13084393773014136,1.4993625038796838,-0.44430308605271746
48,EID_2413,F,Married,Springfield,IT,Directive,type3,2.2040932254960692,2.0042074986960507,-1.4099206331517247,-0.33482014234176793,-1.387172370881788,-0.8461381441939518,-0.3618559705428053,-0.2961502985421478,1.6929474232741064,-1.3151909710524148,-0.33155078750476036,-0.34837336025795246,0.46670527300512793,1.391928189600358,0.5284202525919004,-0.3827294545520594,-2.0646264041140476,2.3109391121897183,1.8293428827770777,-3.1367001560119356,-0.006624602862685979,-0.8162084293382201,-1.914082250718586,0.35305746572571267
49,EID_15197,M,Single,Springfield,Sales,Behavioral,type2,-1.1718923511255706,-0.7394492669250082,1.9736713861782627,-1.383467627793361,-1.4635976331118619,-0.41206267197461605,0.5540556492017638,-0.6317794904407226,-0.42890972503920527,0.3411122642367438,-1.2142280449101808,-1.9386972026083535,0.7369136045340383,-0.26580589755798845,-1.633505669638369,-0.08186457980099447,-0.34593493083649374,-0.31699377385380334,-0.14504255740834768,-0.023567230352432023,-0.05241507345596965,-0.38141342633045905,0.06130869551502298,0.02458264075066751
50,EID_22544,F,Married,Franklin,Logistics,Directive,type3,1.0854261283955202,2.282862888571866,1.1343180082366324,1.8401459658168475,-0.033983043728599234,1.9772856231866383,-0.47312539737235704,0.48707236888216704,-0.6519075030025944,-0.2722265664504461,-1.8153763651716652,1.5167999970478743,0.03791791252112475,-0.4597794139325284,-0.23569945700782635,-0.6810663654523513,0.10230836190303987,-0.036538640475094177,-0.21660326391436324,-0.151885487136449,-0.4399365747174282,0.5412735970935311,-0.7913589676477925,0.7703014348692931
51,EID_3235,M,Single,Springfield,Quality,Directive,type2,1.8269820152438936,-1.224512791714287,-0.9113971619165565,1.199576400035032,1.4053882184911615,-0.8594133497052293,0.5810117207876927,-0.47175183862197567,-1.8058634238434996,-0.7565676592269275,0.9694240542372701,0.4257566965672101,0.10659422923645206,0.07203450938888824,-0.3780991428078822,-0.3284162295597386,-0.29350326353442624,-0.18071952323614876,-0.061468194502577664,0.0022232405637950176,0.27809677201672905,-0.006529014073435285,0.5985750536160778,0.08465460683826041
52,EID_9981,F,Married,Clinton,Purchasing,Conceptual,type2,0.26281011907266494,-0.6318170173945382,2.0382765716717595,-0.7812449148989826,-0.4466259327555512,1.114993372175174,0.9969011677492523,-1.4211132788211474,0.3043997868893393,2.026907693218163,-1.365339873637394,1.736162065910717,-0.5441060073357947,-0.3220985477748043,0.09740577745600802,0.003976420139202904,-0.6571661325605613,-0.3985470219343049,-0.45587163163429983,-0.1373687676394301,0.24308154102856724,0.3992713754384633,0.45829787029168656,-0.2536985726048582
